h
h

<CR>
Available commands
------------------
h or ?  ---------------> Alias for Help 
ls      ---------------> List of Files 
read XXXX -------------> read the daily file XXXX  (month/day) 
read_ramp XXXXXXXX ----> read the text file XXXXXXXX  (month/day/Hours/Minutes) 

/> 
ls
ls
<CR>
         TIME          Size       File name 
12 11 17 13 8993 
12 13 47 13 8993 
12 14 2 12 8993 
12 14 17 13 8932 
12 14 32 12 8932 
12 14 47 13 8932 
12 15 2 12 8932 
12 15 17 13 8932 
12 15 32 12 8993 
12 15 47 13 8932 
12 16 2 12 8932 
12 16 17 13 8993 
12 16 32 12 8932 
12 16 47 13 8932 
12 17 2 12 8932 
12 17 17 13 8932 
12 17 32 12 8932 
12 17 47 13 8932 
12 18 2 12 8932 
12 18 17 13 8932 
12 18 32 12 8932 
12 18 47 13 8932 
12 19 2 12 8932 
12 19 17 13 8932 
12 19 32 12 8932 
12 19 47 13 8993 
12 20 2 12 8932 
12 20 17 13 8932 
12 20 32 12 8932 
12 20 47 13 8932 
12 21 2 12 8993 
12 21 17 13 8932 
12 21 32 12 8932 
12 21 47 13 8932 
12 22 2 12 8932 
12 22 17 13 8932 
12 22 32 12 8932 
12 22 47 13 8932 
12 23 2 12 8932 
12 23 17 13 8932 
12 23 32 12 8932 
12 23 47 13 8932 
12 24 2 12 8932 
12 24 17 13 8932 
12 24 32 12 8932 
12 24 47 13 8932 
12 25 2 12 8932 
12 25 17 13 8932 
12 25 32 12 8932 
12 25 47 13 8932 
12 26 2 12 8932 
12 26 17 13 8932 
12 26 32 12 8993 
12 26 47 13 8932 
12 27 2 12 8932 
12 27 17 13 8932 
12 27 32 12 8932 
12 27 47 13 8932 
12 28 2 12 8932 
12 28 17 13 8932 
12 30 49 13 8932 
12 31 3 12 8932 
12 31 19 13 8932 
12 31 33 12 8932 
12 31 49 13 8932 
12 32 3 12 8932 
12 32 19 13 8932 
12 32 33 12 8932 
12 32 49 13 8932 
12 33 3 12 8932 
12 33 19 13 8932 
12 33 33 12 8932 
12 33 49 13 8932 
12 34 3 12 8932 
12 34 19 13 8932 
12 34 33 12 8932 
