h

h
<CR>
Available commands
------------------
h or ?  ---------------> Alias for Help 
ls      ---------------> List of Files 
read XXXX -------------> read the daily file XXXX  (month/day) 
read_ramp XXXXXXXX ----> read the text file XXXXXXXX  (month/day/Hours/Minutes) 

/> 
ls
ls
<CR>
         TIME          Size       File name 
12 49 6 12 8958 
12 49 22 13 8958 
12 49 36 12 8897 
12 49 52 13 8958 
12 50 6 12 8958 
12 50 22 13 8897 
12 50 36 12 8958 
12 50 52 13 8958 
12 51 6 12 8958 
12 51 22 13 8958 
12 51 36 12 8958 
12 51 52 13 8958 
12 52 6 12 8958 
12 52 22 13 8958 
12 52 36 12 8958 
12 52 52 13 8897 
12 53 6 12 8958 
12 53 22 13 8958 
12 53 36 12 8958 
12 53 52 13 8958 
12 56 23 13 8958 
12 56 37 12 8958 
12 56 53 13 8897 
12 57 7 12 8958 
12 57 23 13 8958 
12 57 37 12 8958 
12 57 53 13 8958 
12 58 7 12 8958 
12 58 23 13 8958 
12 58 37 12 8958 
12 58 53 13 8958 
12 59 7 12 8958 
12 59 23 13 8958 
12 59 37 12 8958 
12 59 53 13 8958 
13 0 7 12 8958 
13 0 23 13 8958 
13 0 37 12 8958 
13 0 53 13 8897 
13 1 7 12 8958 
13 1 23 13 8958 
13 1 37 12 8958 
13 1 53 13 8958 
13 2 7 12 8958 
13 2 23 13 8958 
13 2 37 12 8958 
13 2 53 13 8958 
13 3 7 12 8958 
13 3 23 13 8897 
13 3 37 12 8958 
13 3 53 13 8958 
13 4 7 12 8958 
13 4 23 13 8958 
13 4 37 12 8958 
13 4 53 13 8958 
13 5 7 12 8958 
13 5 23 13 8958 
13 5 37 12 8958 
13 5 53 13 8958 
13 6 7 12 8958 
13 6 23 13 8958 
13 6 37 12 8958 
13 6 53 13 8958 
13 7 7 12 8958 
13 7 23 13 8958 
13 7 37 12 8958 
13 7 53 13 8958 
13 8 7 12 8958 
13 8 23 13 8958 
13 8 37 12 8958 
13 8 53 13 8958 
13 9 7 12 8958 
13 9 23 13 8958 
13 9 37 12 8958 
13 9 53 13 8958 
13 10 7 12 8958 
13 10 23 13 8958 
13 10 37 12 8958 
13 10 53 13 8958 
13 13 23 13 8958 
13 13 37 12 8958 
13 13 53 13 8958 
13 14 7 12 8958 
13 14 23 13 8958 
13 14 37 12 8958 
13 14 53 13 8958 
13 15 7 12 8958 
13 15 23 13 8958 
13 15 37 12 8958 
13 15 53 13 8958 
13 16 7 12 8958 
13 16 23 13 8897 
13 16 37 12 8958 
13 16 53 13 8958 
13 17 7 12 8958 
13 17 23 13 8958 
13 17 37 12 8958 
13 17 53 13 8958 
13 18 7 12 8958 
13 18 23 13 8958 
13 18 37 12 8958 
13 18 53 13 8958 
13 19 7 12 8958 
13 19 23 13 8958 
13 19 37 12 8958 
13 19 53 13 8958 
13 20 7 12 8958 
13 20 23 13 8958 
13 20 37 12 8958 
13 20 53 13 8958 
13 21 7 12 8958 
13 21 23 13 8958 
13 21 37 12 8958 
13 21 53 13 8897 
13 22 7 12 8958 
13 22 23 13 8897 
13 22 37 12 8958 
13 22 53 13 8958 
13 23 7 12 8958 
13 23 23 13 8958 
13 23 37 12 8958 
13 23 53 13 8958 
13 24 7 12 8897 
13 24 23 13 8958 
13 24 37 12 8958 
13 24 53 13 8897 
13 25 7 12 8958 
13 25 23 13 8958 
13 25 37 12 8958 
13 25 53 13 8897 
13 26 7 12 8958 
13 26 23 13 8958 
13 26 37 12 8958 
13 26 53 13 8958 
13 27 7 12 8958 
13 27 23 13 8958 
13 27 37 12 8958 
13 27 53 13 8958 
13 30 24 13 8958 
13 30 38 12 8958 
13 30 54 13 8897 
13 31 8 12 8958 
13 31 24 13 8958 
13 31 38 12 8958 
13 31 54 13 8958 
13 32 8 12 8958 
13 32 24 13 8958 
13 32 38 12 8958 
13 32 54 13 8958 
13 33 8 12 8958 
13 33 24 13 8958 
13 33 38 12 8958 
13 33 54 13 8958 
13 34 8 12 8958 
13 34 24 13 8958 
13 34 38 12 8958 
13 34 54 13 8958 
13 35 8 12 8897 
13 35 24 13 8958 
13 35 38 12 8897 
13 35 54 13 8958 
13 36 8 12 8958 
13 36 24 13 8958 
13 36 38 12 8897 
13 36 54 13 8958 
13 37 8 12 8958 
13 37 24 13 8958 
13 37 38 12 8958 
13 37 54 13 8958 
13 38 8 12 8958 
13 38 24 13 8958 
13 38 38 12 8958 
13 38 54 13 8958 
13 39 8 12 8958 
13 39 24 13 8958 
13 39 38 12 8958 
13 39 54 13 8958 
13 40 8 12 8958 
13 40 24 13 8897 
13 40 38 12 8897 
13 40 54 13 8958 
13 41 8 12 8958 
13 41 24 13 8958 
13 41 38 12 8958 
13 41 54 13 8958 
13 42 8 12 8958 
13 42 24 13 8958 
13 42 38 12 8958 
13 42 54 13 8958 
13 43 8 12 8958 
13 43 24 13 8958 
13 43 38 12 8958 
13 43 54 13 8958 
13 44 8 12 8958 
13 44 24 13 8958 
13 44 38 12 8958 
13 44 54 13 8958 
13 47 24 13 8958 
13 47 38 12 8958 
13 47 54 13 8958 
13 48 8 12 8897 
13 48 24 13 8958 
13 48 38 12 8958 
13 48 54 13 8958 
13 49 8 12 8958 
13 49 24 13 8958 
13 49 38 12 8958 
13 49 54 13 8958 
13 50 8 12 8958 
13 50 24 13 8958 
13 50 38 12 8958 
13 50 54 13 8958 
13 51 8 12 8958 
13 51 24 13 8958 
13 51 38 12 8958 
13 51 54 13 8897 
13 52 8 12 8958 
13 52 24 13 8958 
13 52 38 12 8958 
13 52 54 13 8958 
13 53 8 12 8958 
13 53 24 13 8958 
13 53 38 12 8958 
13 53 54 13 8958 
13 54 8 12 8958 
13 54 24 13 8958 
13 54 38 12 8958 
13 54 54 13 8958 
13 55 8 12 8958 
13 55 24 13 8958 
13 55 38 12 8958 
13 55 54 13 8958 
13 56 8 12 8958 
13 56 24 13 8958 
13 56 38 12 8958 
13 56 54 13 8958 
13 57 8 12 8958 
13 57 24 13 8958 
13 57 38 12 8897 
13 57 54 13 8958 
13 58 8 12 8958 
13 58 24 13 8958 
13 58 38 12 8958 
13 58 54 13 8958 
13 59 8 12 8958 
13 59 24 13 8958 
13 59 38 12 8958 
13 59 54 13 8958 
14 0 8 12 8958 
14 0 24 13 8958 
14 0 38 12 8958 
14 0 54 13 8897 
14 1 8 12 8958 
14 1 24 13 8958 
14 1 38 12 8958 
14 1 54 13 8958 
14 4 24 13 8958 
14 4 38 12 8958 
14 4 54 13 8958 
14 5 8 12 8958 
14 5 24 13 8897 
14 5 38 12 8958 
14 5 54 13 8897 
14 6 8 12 8958 
14 6 24 13 8958 
14 6 38 12 8897 
14 6 54 13 8958 
14 7 8 12 8897 
14 7 24 13 8958 
14 7 38 12 8897 
14 7 54 13 8958 
14 8 8 12 8958 
14 8 24 13 8958 
14 8 38 12 8958 
14 8 54 13 8958 
14 9 8 12 8958 
14 9 24 13 8958 
14 9 38 12 8958 
14 9 54 13 8958 
14 10 8 12 8958 
14 10 24 13 8958 
14 10 38 12 8958 
14 10 54 13 8958 
14 11 8 12 8958 
14 11 24 13 8958 
14 11 38 12 8958 
14 11 54 13 8958 
14 12 8 12 8958 
14 12 24 13 8958 
14 12 38 12 8958 
14 12 54 13 8958 
14 13 8 12 8897 
14 13 24 13 8958 
14 13 38 12 8958 
14 13 54 13 8958 
14 14 8 12 8958 
14 14 24 13 8958 
14 14 38 12 8897 
14 14 54 13 8958 
14 15 8 12 8958 
14 15 24 13 8897 
14 15 38 12 8958 
14 15 54 13 8958 
14 16 8 12 8958 
14 16 24 13 8958 
14 16 38 12 8897 
14 16 54 13 8897 
14 17 8 12 8958 
14 17 24 13 8958 
14 17 38 12 8958 
14 17 54 13 8958 
14 18 8 12 8958 
14 18 24 13 8897 
14 18 38 12 8958 
14 18 54 13 8958 
14 21 25 13 8958 
14 21 40 12 8958 
14 21 55 13 8958 
14 22 10 12 8958 
14 22 25 13 8958 
14 22 40 12 8958 
14 22 55 13 8958 
14 23 10 12 8958 
14 23 25 13 8958 
14 23 40 12 8958 
14 23 55 13 8958 
14 24 10 12 8958 
14 24 25 13 8958 
14 24 40 12 8958 
14 24 55 13 8958 
14 25 10 12 8958 
14 25 25 13 8897 
14 25 40 12 8958 
14 25 55 13 8958 
14 26 10 12 8958 
14 26 25 13 8958 
14 26 40 12 8897 
14 26 55 13 8958 
14 27 10 12 8958 
14 27 25 13 8958 
14 27 40 12 8958 
14 27 55 13 8958 
14 28 10 12 8958 
14 28 25 13 8958 
14 28 40 12 8897 
14 28 55 13 8958 
14 29 10 12 8897 
14 29 25 13 8958 
14 29 40 12 8897 
14 29 55 13 8958 
14 30 10 12 8958 
14 30 25 13 8897 
14 30 40 12 8958 
14 30 55 13 8958 
14 31 10 12 8897 
14 31 25 13 8958 
14 31 40 12 8958 
14 31 55 13 8958 
14 32 10 12 8958 
14 32 25 13 8958 
14 32 40 12 8958 
14 33 10 13 8958 
14 33 25 12 8958 
14 33 40 13 8958 
14 33 55 12 8958 
14 34 10 13 8897 
14 34 25 12 8897 
14 34 40 13 8958 
14 34 55 12 8958 
14 35 10 13 8897 
14 35 47 12 8534 

/> 
delete_oldestdelete_oldest

<CR>

/> 
delete_oldest
delete_oldest
<CR>

/> 
delete_oldest

delete_oldest
<CR>

/> 
delete_oldest
delete_oldest
<CR>

/> 
delete_oldest
delete_oldest
<CR>

/> 
delete_oldest
delete_oldest
<CR>

/> 
delete_oldest
delete_oldest
<CR>

/> 
delete_oldest
delete_oldest
<CR>

/> 
delete_oldest

delete_oldest
<CR>

/> 
delete_oldest
delete_oldest
<CR>

/> 
delete_oldest

delete_oldest
<CR>

/> 
delete_oldest
delete_oldest
<CR>

/> 
delete_oldest
delete_oldest
<CR>

/> 
delete_oldestdelete_oldest

<CR>

/> 
delete_oldest
delete_oldest
<CR>

/> 
delete_oldest
delete_oldest
<CR>

/> 
delete_oldest
delete_oldest
<CR>

/> 
delete_oldest
delete_oldest
<CR>

/> 
delete_oldest
delete_oldest
<CR>

/> 
delete_oldest
delete_oldest
<CR>

/> 
delete_oldest
delete_oldest
<CR>

/> 
delete_oldest
delete_oldest
<CR>

/> 
delete_oldest
delete_oldest
<CR>

/> 
delete_oldest
delete_oldest
<CR>

/> 
delete_oldest
delete_oldest
<CR>

/> 
ls
ls
<CR>
         TIME          Size       File name 
----A 2021/03/18 14:35     11264  0318
----A 2021/03/18 12:39    128000  03181221
----A 2021/03/18 12:55    128000  03181238
----A 2021/03/18 13:11    128000  03181255
----A 2021/03/18 13:27    128000  03181312
----A 2021/03/18 13:47    128000  03181329
----A 2021/03/18 14:03    128000  03181346
----A 2021/03/18 14:19    128000  03181403
----A 2021/03/18 14:23      2560  03181420

   9 File(s),    909824 bytes total
   0 Dir(s),     999648K bytes free

/> 
