h

h
<CR>Bad command!

/> 
h
h
<CR>
Available commands
------------------
h or ?  ---------------> Alias for Help 
ls      ---------------> List of Files 
read XXXX -------------> read the daily file XXXX  (month/day) 
read_ramp XXXXXXXX ----> read the text file XXXXXXXX  (month/day/Hours/Minutes) 

/> 
ls
ls
<CR>
         TIME          Size       File name 
11 32 17 12 8993 
11 32 33 13 8993 
11 32 47 12 8993 
11 33 3 13 8993 
11 33 17 12 8993 
11 33 33 13 8993 
11 33 47 12 8993 
11 34 3 13 8993 
11 34 17 12 8993 
11 34 33 13 8993 
11 34 47 12 8993 
11 35 3 13 8993 
11 37 33 13 8993 
11 37 47 12 8993 
11 38 3 13 8993 
11 38 17 12 8993 
11 38 33 13 8932 
11 38 47 12 8993 
11 39 3 13 8993 
11 39 17 12 8993 
11 39 33 13 8993 
11 39 47 12 8993 
11 40 3 13 8993 
11 40 17 12 8993 
11 40 33 13 8932 
11 40 47 12 8993 
11 41 3 13 8993 
11 41 17 12 8993 
11 41 33 13 8993 
11 41 47 12 8932 
11 42 3 13 8993 
11 42 17 12 8993 
11 42 33 13 8993 
11 42 47 12 8993 
11 43 3 13 8993 
11 43 17 12 8993 
11 43 33 13 8993 
11 43 47 12 8993 
11 44 3 13 8932 
11 44 17 12 8993 
11 44 33 13 8993 
11 44 47 12 8993 
11 45 3 13 8993 
11 45 17 12 8993 
11 45 33 13 8993 
11 45 47 12 8993 
11 46 3 13 8993 
11 46 17 12 8993 
11 46 33 13 8993 
11 46 47 12 8993 
11 47 3 13 8993 
11 47 17 12 8932 
11 47 33 13 8993 
11 47 47 12 8993 
11 48 3 13 8993 
11 48 17 12 8993 
11 48 33 13 8993 
11 48 47 12 8993 
11 49 3 13 8993 
11 49 17 12 8993 
11 49 33 13 8993 
11 49 47 12 8993 
11 50 3 13 8993 
11 50 17 12 8932 
11 50 33 13 8993 
11 50 47 12 8993 
11 51 3 13 8993 
11 51 17 12 8993 
11 51 33 13 8993 
11 51 47 12 8993 
11 52 3 13 8993 
11 54 33 13 8993 
11 54 47 12 8932 
11 55 3 13 8932 
11 55 17 12 8993 
11 55 33 13 8993 
11 55 47 12 8993 
11 56 3 13 8993 
11 56 17 12 8993 
11 56 33 13 8993 
11 56 47 12 8993 
11 57 3 13 8993 
11 57 17 12 8993 
11 57 33 13 8993 
11 57 47 12 8993 
11 58 3 13 8993 
11 58 17 12 8993 
11 58 33 13 8993 
11 58 47 12 8993 
11 59 3 13 8932 
11 59 17 12 8993 
11 59 33 13 8993 
11 59 47 12 8993 
12 0 3 13 8993 
12 0 17 12 8993 
12 0 33 13 8993 
12 0 47 12 8993 
12 1 3 13 8993 
12 1 17 12 8993 
12 1 33 13 8993 
12 1 47 12 8993 
12 2 3 13 8932 
12 2 17 12 8993 
12 2 33 13 8993 
12 2 47 12 8993 
12 3 3 13 8932 
12 3 17 12 8993 
12 3 33 13 8993 
12 3 47 12 8993 
12 4 3 13 8993 
12 4 17 12 8993 
12 4 33 13 8993 
12 4 47 12 8932 
12 5 3 13 8993 
12 5 17 12 8993 
12 5 33 13 8993 
12 5 47 12 8993 
12 6 3 13 8993 
12 6 17 12 8993 
12 6 33 13 8993 
12 6 47 12 8993 
12 7 3 13 8993 
12 7 17 12 8993 
12 7 33 13 8993 
12 7 47 12 8993 
12 8 3 13 8993 
12 8 17 12 8993 
12 8 33 13 8993 
12 8 47 12 8993 
12 9 3 13 8993 
12 11 34 13 8993 
12 11 48 12 8993 
12 12 4 13 8993 
12 12 18 12 8932 
12 12 34 13 8993 
12 12 48 12 8993 
12 13 4 13 8993 
12 13 18 12 8993 
12 13 34 13 8993 
12 13 48 12 8993 
12 14 4 13 8993 
12 14 18 12 8993 
12 14 34 13 8993 
12 14 48 12 8993 
12 15 4 13 8993 
12 15 18 12 8993 
12 15 34 13 8993 
12 15 48 12 8993 
12 16 4 13 8993 
12 16 18 12 8993 
12 16 34 13 8993 
12 16 48 12 8993 
12 17 4 13 8993 
12 17 18 12 8993 
12 17 34 13 8993 
12 17 48 12 8993 
12 18 4 13 8993 
12 18 18 12 8993 
12 18 34 13 8993 
12 18 48 12 8993 
12 19 4 13 8993 
12 19 18 12 8993 
12 19 34 13 8932 
12 19 48 12 8993 
12 20 4 13 8993 
12 20 18 12 8993 
12 20 34 13 8993 
12 20 48 12 8993 
12 21 4 13 8993 
12 21 18 12 8993 
12 21 34 13 8993 
12 21 48 12 8993 
12 22 4 13 8993 
12 22 18 12 8993 
12 22 34 13 8993 
12 22 48 12 8993 
12 23 4 13 8993 
12 23 18 12 8993 
12 23 34 13 8993 
12 23 48 12 8993 
12 24 4 13 8993 
12 24 18 12 8993 
12 24 34 13 8993 
12 24 48 12 8993 
12 25 4 13 8993 
12 25 18 12 8993 
12 25 34 13 8993 
12 25 48 12 8993 
12 26 4 13 8993 
12 28 34 13 8993 
12 28 48 12 8993 
12 29 4 13 8993 
12 29 18 12 8993 
12 29 34 13 8993 
12 29 48 12 8993 
12 30 4 13 8993 
12 30 18 12 8993 
12 30 34 13 8993 
12 30 48 12 8993 
12 31 4 13 8993 
12 31 18 12 8932 
12 31 34 13 8993 
12 31 48 12 8993 
12 32 4 13 8993 
12 32 18 12 8993 
12 32 34 13 8993 
12 32 48 12 8993 
12 33 4 13 8993 
12 33 18 12 8993 
12 33 34 13 8993 
12 33 48 12 8993 
12 34 4 13 8993 
12 34 18 12 8993 
12 34 34 13 8993 
12 34 48 12 8993 
12 35 4 13 8993 
12 35 18 12 8993 
12 35 34 13 8993 
12 35 48 12 8993 
12 36 4 13 8993 
12 36 18 12 8993 
12 36 34 13 8993 
12 36 48 12 8993 
12 37 4 13 8993 
12 37 18 12 8993 
12 37 34 13 8993 
12 37 48 12 8993 
12 38 4 13 8993 
12 38 18 12 8993 
12 38 34 13 8993 
12 38 48 12 8993 
12 39 4 13 8993 
12 39 18 12 8993 
12 39 34 13 8993 
12 39 48 12 8993 
12 40 4 13 8993 
12 40 18 12 8993 
12 40 34 13 8993 
12 40 48 12 8993 
12 41 4 13 8993 
12 41 18 12 8993 
12 41 34 13 8993 
12 41 48 12 8993 
12 42 4 13 8993 
12 42 18 12 8993 
12 42 34 13 8993 
12 42 48 12 8993 
12 43 4 13 8993 
12 45 34 13 8993 
12 45 48 12 8993 
12 46 4 13 8993 
12 46 18 12 8993 
12 46 34 13 8993 
12 46 48 12 8993 
12 47 4 13 8993 
12 47 18 12 8993 
12 47 34 13 8993 
12 47 48 12 8993 
12 48 4 13 8993 
12 48 18 12 8993 
12 48 34 13 8993 
12 48 48 12 8993 
12 49 4 13 8993 
12 49 18 12 8993 
12 49 34 13 8993 
12 49 48 12 8993 
12 50 4 13 8993 
12 50 18 12 8993 
12 50 34 13 8993 
12 50 48 12 8993 
12 51 4 13 8993 
12 51 18 12 8993 
12 51 34 13 8993 
12 51 48 12 8932 
12 52 4 13 8993 
12 52 18 12 8993 
12 52 34 13 8993 
12 52 48 12 8993 
12 53 4 13 8993 
12 53 18 12 8993 
12 53 34 13 8993 
12 53 48 12 8993 
12 54 4 13 8932 
12 54 18 12 8993 
12 54 34 13 8993 
12 54 48 12 8993 
12 55 4 13 8993 
12 55 18 12 8993 
12 55 34 13 8932 
12 55 48 12 8993 
12 56 4 13 8993 
12 56 18 12 8993 
12 56 34 13 8993 
12 56 48 12 8993 
12 57 4 13 8993 
12 57 18 12 8993 
12 57 34 13 8993 
12 57 48 12 8993 
12 58 4 13 8993 
12 58 18 12 8993 
12 58 34 13 8993 
12 58 48 12 8993 
12 59 4 13 8993 
12 59 18 12 8993 
